id	old_id	dataset	collection	patric_id	strain	file_id	bioproject	biosample	download_key	sra_accession	srr_accession	srr_accession_2	genbank_accession	genbank_ftppath	refseq_accession	refseq_ftppath	MY NOTES	year	country	region	animal	source_detail	source_bin	origin	phylogroup_ct	htype_ec	otype_ec	serotype_ec	serotype	mlst	phylogroup	esbl	esbl_ctxm	SIR_AMK	MIC_AMK	SIR_GEN	MIC_GEN	SIR_KAN	MIC_KAN	SIR_NMC	MIC_NMC	SIR_STR	MIC_STR	SIR_TBM	MIC_TBM	SIR_SPT	MIC_SPT	SIR_ETP	MIC_ETP	SIR_IMP	MIC_IMP	SIR_MER	MIC_MER	SIR_DOR	MIC_DOR	SIR_CET	MIC_CET	SIR_CPM	MIC_CPM	SIR_CRO	MIC_CRO	SIR_CTC	MIC_CTC	SIR_CTX	MIC_CTX	SIR_CTZ	MIC_CTZ	SIR_CXA	MIC_CXA	SIR_CXM	MIC_CXM	SIR_TIO	MIC_TIO	SIR_CFZ	MIC_CFZ	SIR_CFC	MIC_CFC	SIR_CZA	MIC_CZA	SIR_FOX	MIC_FOX	SIR_CTT	MIC_CTT	SIR_TMP	MIC_TMP	SIR_CIP	MIC_CIP	SIR_EFX	MIC_EFX	SIR_LVX	MIC_LVX	SIR_NOR	MIC_NOR	SIR_MXF	MIC_MXF	SIR_DEL	MIC_DEL	SIR_OFX	MIC_OFX	SIR_LCM	MIC_LCM	SIR_AZM	MIC_AZM	SIR_AZT	MIC_AZT	SIR_AMC	MIC_AMC	SIR_AMP	MIC_AMP	SIR_AMX	MIC_AMX	SIR_TZP	MIC_TZP	SIR_SAM	MIC_SAM	SIR_PIP	MIC_PIP	SIR_CHL	MIC_CHL	SIR_FFC	MIC_FFC	SIR_CST	MIC_CST	SIR_PMB	MIC_PMB	SIR_SOX	MIC_SOX	SIR_SMZ	MIC_SMZ	SIR_SXT	MIC_SXT	SIR_NAL	MIC_NAL	SIR_OTC	MIC_OTC	SIR_TET	MIC_TET	SIR_TGC	MIC_TGC	SIR_MIN	MIC_MIN	SIR_DOX	MIC_DOX	SIR_FOS	MIC_FOS	SIR_NIT	MIC_NIT	ZD_AMK	ZD_AMX	ZD_AMP	ZD_SAM	ZD_AZM	ZD_AZT	ZD_CFZ	ZD_CPM	ZD_CTX	ZD_CFC	ZD_CTT	ZD_FOX	ZD_CTZ	ZD_CZA	ZD_CTC	ZD_TIO	ZD_CRO	ZD_CXM	ZD_CXA	ZD_CET	ZD_CHL	ZD_CIP	ZD_AMC	ZD_CST	ZD_SXT	ZD_DEL	ZD_DOR	ZD_DOX	ZD_EFX	ZD_ETP	ZD_FFC	ZD_FOS	ZD_GEN	ZD_IMP	ZD_KAN	ZD_LVX	ZD_LCM	ZD_MER	ZD_MIN	ZD_MXF	ZD_NAL	ZD_NMC	ZD_NIT	ZD_NOR	ZD_OFX	ZD_OTC	ZD_PIP	ZD_TZP	ZD_PMB	ZD_SPT	ZD_STR	ZD_SMZ	ZD_SOX	ZD_TET	ZD_TGC	ZD_TBM	ZD_TMP
SAMN16304276	SAMN16304276	AAFC	AAFC		R13-AF11-pWea-01		PRJNA662792	SAMN16304276	asmbl_refseq						GCF_015672385.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/385/GCF_015672385.1_ASM1567238v1/GCF_015672385.1_ASM1567238v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H45	O15	O15:H45								S	== 2					R	== 64							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 8					S	< 0.015															S	== 8			S	== 4	S	== 4			S	< 4					S	== 8							S	< 16			S	< 0.12	S	== 1			R	> 32																																																																			
SAMN16304277	SAMN16304277	AAFC	AAFC		R13-AF11-pWea-02		PRJNA662792	SAMN16304277	asmbl_refseq						GCF_015672375.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/375/GCF_015672375.1_ASM1567237v1/GCF_015672375.1_ASM1567237v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 4					R	== 32							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 2					S	< 0.015															S	== 4			S	== 2	S	== 2			S	< 4					R	> 32							R	> 256			R	> 4	S	== 2			R	> 32																																																																			
SAMN16304278	SAMN16304278	AAFC	AAFC		R13-AF11-pWea-03		PRJNA662792	SAMN16304278	asmbl_refseq						GCF_015672295.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/295/GCF_015672295.1_ASM1567229v1/GCF_015672295.1_ASM1567229v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H45	O15	O15:H45								S	== 1					R	> 64							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 8					S	< 0.015															S	== 4			S	== 4	S	== 4			S	< 4					S	== 8							S	< 16			S	< 0.12	S	== 2			R	> 32																																																																			
SAMN16304279	SAMN16304279	AAFC	AAFC		R13-AF11-pWea-04		PRJNA662792	SAMN16304279	asmbl_refseq						GCF_015672345.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/345/GCF_015672345.1_ASM1567234v1/GCF_015672345.1_ASM1567234v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 1					R	> 64							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 2					S	< 0.015															S	== 4			S	== 2	S	== 2			S	< 4					R	> 32							R	> 256			R	> 4	S	== 2			R	> 32																																																																			
SAMN16304280	SAMN16304280	AAFC	AAFC		R13-AF11-pWea-05		PRJNA662792	SAMN16304280	asmbl_refseq						GCF_015672335.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/335/GCF_015672335.1_ASM1567233v1/GCF_015672335.1_ASM1567233v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 1					R	== 64							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 8					S	== 0.12															S	== 8			S	< 1	S	< 1			S	< 4					R	> 32							R	> 256			R	> 4	S	== 2			R	== 32																																																																			
SAMN16304281	SAMN16304281	AAFC	AAFC		R13-AF11-pFin-01		PRJNA662792	SAMN16304281	asmbl_refseq						GCF_015672315.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/315/GCF_015672315.1_ASM1567231v1/GCF_015672315.1_ASM1567231v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H21	O39	O39:H21								S	== 1					S	== 8							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	== 0.12															S	== 4			S	== 4	S	== 4			S	< 4					I	== 16							S	== 32			S	< 0.12	S	== 4			R	> 32																																																																			
SAMN16304282	SAMN16304282	AAFC	AAFC		R13-AF11-pFin-02		PRJNA662792	SAMN16304282	asmbl_refseq						GCF_015672275.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/275/GCF_015672275.1_ASM1567227v1/GCF_015672275.1_ASM1567227v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H26	-	-:H26								S	== 1					S	== 8							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	== 0.12															S	== 4			S	== 4	S	== 4			S	< 4					I	== 16							S	== 32			S	< 0.12	S	== 4			R	> 32																																																																			
SAMN16304283	SAMN16304283	AAFC	AAFC		R13-AF11-pFin-03		PRJNA662792	SAMN16304283	asmbl_refseq						GCF_015672245.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/245/GCF_015672245.1_ASM1567224v1/GCF_015672245.1_ASM1567224v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H35	O128	O128:H35								S	== 1					S	== 16							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 8					S	== 0.12															S	== 8			S	== 8	R	> 32			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 4			R	> 32																																																																			
SAMN16304284	SAMN16304284	AAFC	AAFC		R13-AF11-pFin-04		PRJNA662792	SAMN16304284	asmbl_refseq						GCF_015672195.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/195/GCF_015672195.1_ASM1567219v1/GCF_015672195.1_ASM1567219v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H4	O9	O9:H4								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 8	R	> 32			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 2			R	> 32																																																																			
SAMN16304285	SAMN16304285	AAFC	AAFC		R13-AF11-pFin-05		PRJNA662792	SAMN16304285	asmbl_refseq						GCF_015672225.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/225/GCF_015672225.1_ASM1567222v1/GCF_015672225.1_ASM1567222v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H40	O8	O8:H40								S	== 0.5					S	== 16							S	< 0.5	S	< 0.06			R	> 16	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 8	R	> 32			S	< 4					R	== 32							R	> 256			R	> 4	S	== 4			S	< 4																																																																			
SAMN16304286	SAMN16304286	AAFC	AAFC		R13-AF22-pSow-01		PRJNA662792	SAMN16304286	asmbl_refseq						GCF_015672185.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/185/GCF_015672185.1_ASM1567218v1/GCF_015672185.1_ASM1567218v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		-	O145	O145:-								S	== 1					R	> 64							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	== 0.12															S	== 4			S	== 4	S	== 2			S	< 4					R	> 32							R	> 256			S	== 0.25	S	== 4			R	> 32																																																																			
SAMN16304287	SAMN16304287	AAFC	AAFC		R13-AF22-pSow-02		PRJNA662792	SAMN16304287	asmbl_refseq						GCF_015672175.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/175/GCF_015672175.1_ASM1567217v1/GCF_015672175.1_ASM1567217v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H14	-	-:H14								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 4	S	== 4			S	< 4					S	== 4							S	< 16			S	< 0.12	S	== 2			R	> 32																																																																			
SAMN16304288	SAMN16304288	AAFC	AAFC		R13-AF22-pSow-03		PRJNA662792	SAMN16304288	asmbl_refseq						GCF_015672135.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/135/GCF_015672135.1_ASM1567213v1/GCF_015672135.1_ASM1567213v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H14	-	-:H14								S	== 1					S	== 8							S	== 1	S	< 0.06			I	== 16	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 2			S	== 4	S	== 2			S	< 4					S	== 8							S	< 16			S	< 0.12	S	== 2			R	> 32																																																																			
SAMN16304289	SAMN16304289	AAFC	AAFC		R13-AF22-pSow-04		PRJNA662792	SAMN16304289	asmbl_refseq						GCF_015672115.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/115/GCF_015672115.1_ASM1567211v1/GCF_015672115.1_ASM1567211v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H14	-	-:H14								S	== 0.5					S	== 8							I	== 2	S	< 0.06			I	== 16	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 4	S	== 4			S	< 4					S	== 4							S	< 16			S	< 0.12	S	== 2			R	> 32																																																																			
SAMN16304290	SAMN16304290	AAFC	AAFC		R13-AF22-pSow-05		PRJNA662792	SAMN16304290	asmbl_refseq						GCF_015672105.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/105/GCF_015672105.1_ASM1567210v1/GCF_015672105.1_ASM1567210v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H14	-	-:H14								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 4	S	== 4			S	< 4					S	== 8							S	< 16			S	< 0.12	S	== 2			R	> 32																																																																			
SAMN16304291	SAMN16304291	AAFC	AAFC		R13-AF21-pWea-01		PRJNA662792	SAMN16304291	asmbl_refseq						GCF_015672085.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/085/GCF_015672085.1_ASM1567208v1/GCF_015672085.1_ASM1567208v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H45	-	-:H45								S	== 2					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 2			S	== 4	S	== 4			S	< 4					S	< 2							S	< 16			S	< 0.12	S	== 2			R	> 32																																																																			
SAMN16304292	SAMN16304292	AAFC	AAFC		R13-AF21-pWea-02		PRJNA662792	SAMN16304292	asmbl_refseq						GCF_015672055.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/055/GCF_015672055.1_ASM1567205v1/GCF_015672055.1_ASM1567205v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H9	O8	O8:H9								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 4	S	== 2			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 2			S	< 4																																																																			
SAMN16304293	SAMN16304293	AAFC	AAFC		R13-AF21-pWea-03		PRJNA662792	SAMN16304293	asmbl_refseq						GCF_015672065.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/065/GCF_015672065.1_ASM1567206v1/GCF_015672065.1_ASM1567206v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H7	O8	O8:H7								R	> 16					S	== 8							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 8	S	== 4			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 2			S	< 4																																																																			
SAMN16304294	SAMN16304294	AAFC	AAFC		R13-AF21-pWea-04		PRJNA662792	SAMN16304294	asmbl_refseq						GCF_015672035.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/672/035/GCF_015672035.1_ASM1567203v1/GCF_015672035.1_ASM1567203v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H27	O119	O119:H27								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	== 0.12															S	== 4			S	== 4	S	== 2			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 4			S	< 4																																																																			
SAMN16304295	SAMN16304295	AAFC	AAFC		R13-AF21-pWea-05		PRJNA662792	SAMN16304295	asmbl_refseq						GCF_015671995.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/995/GCF_015671995.1_ASM1567199v1/GCF_015671995.1_ASM1567199v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H7	O87	O87:H7								S	== 2					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	== 0.12															S	== 4			S	< 1	S	< 1			S	< 4					S	== 8							R	> 256			S	== 0.5	S	== 4			S	< 4																																																																			
SAMN16304296	SAMN16304296	AAFC	AAFC		R13-AF22-pFin-01		PRJNA662792	SAMN16304296	asmbl_refseq						GCF_015671975.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/975/GCF_015671975.1_ASM1567197v1/GCF_015671975.1_ASM1567197v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H11	O13/O129/O135	O13/O129/O135:H11								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 4	S	== 8			S	< 4					S	== 8							S	== 32			S	< 0.12	S	== 2			S	< 4																																																																			
SAMN16304297	SAMN16304297	AAFC	AAFC		R13-AF22-pFin-02		PRJNA662792	SAMN16304297	asmbl_refseq						GCF_015671965.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/965/GCF_015671965.1_ASM1567196v1/GCF_015671965.1_ASM1567196v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H19	O116	O116:H19								S	== 1					S	== 8							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 2			S	== 4	S	== 2			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 4			R	> 32																																																																			
SAMN16304298	SAMN16304298	AAFC	AAFC		R13-AF22-pFin-03		PRJNA662792	SAMN16304298	asmbl_refseq						GCF_015671945.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/945/GCF_015671945.1_ASM1567194v1/GCF_015671945.1_ASM1567194v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H11	O13/O135	O13/O135:H11								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 4	S	== 2			S	< 4					S	== 8							S	== 64			S	< 0.12	S	== 2			S	< 4																																																																			
SAMN16304299	SAMN16304299	AAFC	AAFC		R13-AF22-pFin-04		PRJNA662792	SAMN16304299	asmbl_refseq						GCF_015671875.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/875/GCF_015671875.1_ASM1567187v1/GCF_015671875.1_ASM1567187v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H45	O8	O8:H45								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 2					S	< 0.015															S	== 2			S	== 2	S	== 2			S	< 4					S	== 8							S	< 16			S	< 0.12	S	== 4			S	< 4																																																																			
SAMN16304300	SAMN16304300	AAFC	AAFC		R13-AF22-pFin-05		PRJNA662792	SAMN16304300	asmbl_refseq						GCF_015671925.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/925/GCF_015671925.1_ASM1567192v1/GCF_015671925.1_ASM1567192v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H32	O113	O113:H32								S	== 2					S	== 16							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		== 0.25	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	== 0.12															S	== 4			S	== 4	S	== 4			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 4			R	> 32																																																																			
SAMN16304301	SAMN16304301	AAFC	AAFC		R13-AF31-pSow-01		PRJNA662792	SAMN16304301	asmbl_refseq						GCF_015671915.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/915/GCF_015671915.1_ASM1567191v1/GCF_015671915.1_ASM1567191v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H14	O91	O91:H14								S	== 1					R	> 64							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 4			S	== 4	S	== 2			S	< 4					S	== 8							R	> 256			S	== 1	S	== 2			S	< 4																																																																			
SAMN16304303	SAMN16304303	AAFC	AAFC		R13-AF31-pSow-03		PRJNA662792	SAMN16304303	asmbl_refseq						GCF_015671865.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/865/GCF_015671865.1_ASM1567186v1/GCF_015671865.1_ASM1567186v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H35	O128	O128:H35								S	== 4					S	== 16							S	< 0.5	S	< 0.06			I	== 16	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 8					S	< 0.015															S	== 4			S	== 4	S	== 4			S	< 4					S	== 8							R	> 256			S	== 0.25	S	== 4			S	< 4																																																																			
SAMN16304304	SAMN16304304	AAFC	AAFC		R13-AF31-pSow-04		PRJNA662792	SAMN16304304	asmbl_refseq						GCF_015671315.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/315/GCF_015671315.1_ASM1567131v1/GCF_015671315.1_ASM1567131v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H14	O91	O91:H14								S	== 1					R	> 64							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 8					S	< 0.015															S	== 4			S	== 4	S	== 2			S	< 4					S	== 8							R	> 256			S	< 0.12	S	== 4			S	< 4																																																																			
SAMN16304305	SAMN16304305	AAFC	AAFC		R13-AF31-pSow-05		PRJNA662792	SAMN16304305	asmbl_refseq						GCF_015671265.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/265/GCF_015671265.1_ASM1567126v1/GCF_015671265.1_ASM1567126v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H14	-	-:H14								S	== 2					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 8					S	< 0.015															S	== 4			S	== 4	S	== 2			S	< 4					R	== 32							R	> 256			R	> 4	S	== 2			R	> 32																																																																			
SAMN16304306	SAMN16304306	AAFC	AAFC		R13-AF33-pWea-01		PRJNA662792	SAMN16304306	asmbl_refseq						GCF_015671245.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/245/GCF_015671245.1_ASM1567124v1/GCF_015671245.1_ASM1567124v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 1					S	== 16							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 2					S	< 0.015															S	== 4			S	== 2	S	< 1			S	< 4					R	== 32							R	> 256			R	> 4	S	== 2			R	== 32																																																																			
SAMN16304307	SAMN16304307	AAFC	AAFC		R13-AF33-pWea-02		PRJNA662792	SAMN16304307	asmbl_refseq						GCF_015671285.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/285/GCF_015671285.1_ASM1567128v1/GCF_015671285.1_ASM1567128v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 1					R	== 32							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 8			S	== 4	S	== 2			S	< 4					R	> 32							R	> 256			R	> 4	S	== 4			R	== 32																																																																			
SAMN16304308	SAMN16304308	AAFC	AAFC		R13-AF33-pWea-03		PRJNA662792	SAMN16304308	asmbl_refseq						GCF_015671185.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/185/GCF_015671185.1_ASM1567118v1/GCF_015671185.1_ASM1567118v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 1					S	== 8							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	== 0.5		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 2					S	< 0.015															S	== 4			S	== 2	S	< 1			S	< 4					R	== 32							R	> 256			S	== 0.5	S	== 2			R	== 32																																																																			
SAMN16304309	SAMN16304309	AAFC	AAFC		R13-AF33-pWea-04		PRJNA662792	SAMN16304309	asmbl_refseq						GCF_015671855.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/855/GCF_015671855.1_ASM1567185v1/GCF_015671855.1_ASM1567185v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 1					R	== 32							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 8			S	== 8	S	== 2			S	< 4					R	> 32							R	> 256			R	> 4	S	== 2			R	> 32																																																																			
SAMN16304310	SAMN16304310	AAFC	AAFC		R13-AF33-pWea-05		PRJNA662792	SAMN16304310	asmbl_refseq						GCF_015671235.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/671/235/GCF_015671235.1_ASM1567123v1/GCF_015671235.1_ASM1567123v1_genomic.fna.gz		2017	Canada	Quebec	porcine	feces	porcine	porcine		H37	O23	O23:H37								S	== 0.5					S	== 16							S	< 0.5	S	< 0.06			S	< 8	S	< 1	S	< 0.25		< 0.12	S	< 0.25	S	< 0.25							S	< 8		< 0.12			S	== 4					S	< 0.015															S	== 8			S	== 2	S	== 2			S	< 4					R	> 32							R	> 256			R	> 4	S	== 2			R	== 32																																																																			
